growth,size,length,position,position2,month,year
1.1667518559999999,3.3677385330000003,23.18861786,64° 19'S,110°57"00" E,Apr,1997
-0.029091465,3.1445068239999996,21.60203855,64° 19'S,110°57"00" E,Apr,1997
0.0,3.74905434,25.89875153,64° 19'S,110°57"00" E,Apr,1997
2.000392133,3.349265926,23.05732712,64° 19'S,110°57"00" E,Apr,1997
5.1856989030000005,3.41796531,23.54559567,64° 19'S,110°57"00" E,Apr,1997
-2.266902539,7.011960832000001,49.08927386,64° 19'S,110°57"00" E,Apr,1997
4.855538433,4.174596459,28.92321577,64° 19'S,110°57"00" E,Apr,1997
1.307956184,4.76963312,33.15233205,64° 19'S,110°57"00" E,Apr,1997
-1.8579229019999999,4.173925038,28.91844377,64° 19'S,110°57"00" E,Apr,1997
,,,64° 19'S,110°57"00" E,Apr,1997
0.17087305,3.479525647,23.98312471,64° 19'S,110°57"00" E,Apr,1997
,,,64° 19'S,110°57"00" E,Apr,1997
3.4395550760000004,2.899990939,19.86418578,64° 19'S,110°57"00" E,Apr,1997
-1.410929139,3.166403402,21.75766455,64° 19'S,110°57"00" E,Apr,1997
1.279292055,3.136220189,21.54314278,64° 19'S,110°57"00" E,Apr,1997
-1.439117379,3.1136568239999995,21.38277771,64° 19'S,110°57"00" E,Apr,1997
2.527506163,3.376020458,23.24748015,64° 19'S,110°57"00" E,Apr,1997
2.671427806,3.581566006,24.70835825,64° 19'S,110°57"00" E,Apr,1997
3.662633586,3.804789928,26.29488222,64° 19'S,110°57"00" E,Apr,1997
1.155026806,3.414292386,23.51949102,64° 19'S,110°57"00" E,Apr,1997
0.0,4.004331214,27.7130861,64° 19'S,110°57"00" E,Apr,1997
-0.21656320699999998,3.853763545,26.64295341,64° 19'S,110°57"00" E,Apr,1997
1.098957097,2.952676328,20.23863772,64° 19'S,110°57"00" E,Apr,1997
4.063375076,3.0705838639999996,21.07664438,64° 19'S,110°57"00" E,Apr,1997
2.8571708030000003,2.897514338,19.84658378,64° 19'S,110°57"00" E,Apr,1997
3.139167648,3.579492889,24.69362394,64° 19'S,110°57"00" E,Apr,1997
-1.1173612929999999,3.559591407,24.55217773,64° 19'S,110°57"00" E,Apr,1997
2.984899926,3.135375975,21.53714268,64° 19'S,110°57"00" E,Apr,1997
2.410122007,2.585691237,17.63035705,64° 19'S,110°57"00" E,Apr,1997
-0.51912554,3.1565161089999996,21.68739239,64° 19'S,110°57"00" E,Apr,1997
1.492338701,3.302673724,22.72618141,64° 19'S,110°57"00" E,Apr,1997
-0.829793177,3.102252267,21.30172187,64° 19'S,110°57"00" E,Apr,1997
-1.43434689,3.936695435,27.23237693,64° 19'S,110°57"00" E,Apr,1997
-0.085124713,3.68069386,25.41289169,64° 19'S,110°57"00" E,Apr,1997
-2.658283167,3.1369909889999996,21.548621100000002,64° 19'S,110°57"00" E,Apr,1997
4.260461896,2.992511092,20.52175616,64° 19'S,110°57"00" E,Apr,1997
,,,64° 19'S,110°57"00" E,Apr,1997
3.5688966539999996,3.491728778,24.06985628,64° 19'S,110°57"00" E,Apr,1997
2.822916445,3.558658587,24.54554788,64° 19'S,110°57"00" E,Apr,1997
0.062716835,4.263032058,29.55175592,64° 19'S,110°57"00" E,Apr,1997
,,,64° 19'S,110°57"00" E,Apr,1997
,,,64° 19'S,110°57"00" E,Apr,1997
0.91749537,3.492501588,24.07534888,64° 19'S,110°57"00" E,Apr,1997
1.939642795,3.6409964919999998,25.13074977,64° 19'S,110°57"00" E,Apr,1997
0.612481095,3.572708817,24.64540737,64° 19'S,110°57"00" E,Apr,1997
1.8072063669999998,3.9441479489999995,27.28534434,64° 19'S,110°57"00" E,Apr,1997
4.881705418,2.562364236,17.46456458,64° 19'S,110°57"00" E,Apr,1997
,,,64° 19'S,110°57"00" E,Apr,1997
1.3538361890000001,3.574981528,24.66156025,64° 19'S,110°57"00" E,Apr,1997
0.5543151629999999,3.091460647,21.22502237,64° 19'S,110°57"00" E,Apr,1997
1.774537459,3.740486578,25.8378577,64° 19'S,110°57"00" E,Apr,1997
1.75058637,2.962604984,20.30920386,64° 19'S,110°57"00" E,Apr,1997
1.6754157509999998,3.855888757,26.65805797,64° 19'S,110°57"00" E,Apr,1997
1.212757719,3.13634758,21.54404818,64° 19'S,110°57"00" E,Apr,1997
2.924617922,3.24861666,22.34198053,64° 19'S,110°57"00" E,Apr,1997
1.8368866240000001,3.4113839219999997,23.49881963,64° 19'S,110°57"00" E,Apr,1997
-0.44424711899999997,3.52339749,24.29493596,64° 19'S,110°57"00" E,Apr,1997
2.671418364,2.753159409,18.82060703,64° 19'S,110°57"00" E,Apr,1997
1.495085522,3.8777173539999996,26.81320081,64° 19'S,110°57"00" E,Apr,1997
3.3939856369999997,4.790124375,33.29796997,64° 19'S,110°57"00" E,Apr,1997
4.682939451,3.295258383,22.6734782,64° 19'S,110°57"00" E,Apr,1997
3.061830879,3.6661733610000002,25.30968985,64° 19'S,110°57"00" E,Apr,1997
,,,64° 19'S,110°57"00" E,Apr,1997
1.019913307,3.513884405,24.22732342,64° 19'S,110°57"00" E,Apr,1997
2.813624293,4.072415435,28.19698248,64° 19'S,110°57"00" E,Apr,1997
-1.289640152,6.150871245,42.96923415,64° 19'S,110°57"00" E,Apr,1997
1.167997741,3.510082792,24.20030414,64° 19'S,110°57"00" E,Apr,1997
4.456024651,3.1882856060000004,21.91318838,64° 19'S,110°57"00" E,Apr,1997
,,,64° 19'S,110°57"00" E,Apr,1997
1.484434923,3.515532677,24.23903821,64° 19'S,110°57"00" E,Apr,1997
7.3856844,3.286324815,22.60998447,64° 19'S,110°57"00" E,Apr,1997
0.007601463,3.76088265,25.98281912,64° 19'S,110°57"00" E,Apr,1997
-2.455159763,6.967117184,48.77055568,64° 19'S,110°57"00" E,Apr,1997
-2.485665219,3.120011774,21.42794438,64° 19'S,110°57"00" E,Apr,1997
2.950975384,4.2010868619999995,29.11149156,64° 19'S,110°57"00" E,Apr,1997
2.461927504,3.666507673,25.31206591,64° 19'S,110°57"00" E,Apr,1997
1.7061444209999999,3.362797669,23.15350156,64° 19'S,110°57"00" E,Apr,1997
2.527783101,4.054761293,28.07150883,64° 19'S,110°57"00" E,Apr,1997
3.287540877,3.154006199,21.66955365,64° 19'S,110°57"00" E,Apr,1997
3.8973634169999998,4.26858864,29.59124833,64° 19'S,110°57"00" E,Apr,1997
2.724273805,3.7635510410000004,26.00178423,64° 19'S,110°57"00" E,Apr,1997
,,,64° 19'S,110°57"00" E,Apr,1997
4.382729199,3.218919987,22.13091675,64° 19'S,110°57"00" E,Apr,1997
1.303717957,3.8736062660000004,26.78398199,64° 19'S,110°57"00" E,Apr,1997
,,,64° 19'S,110°57"00" E,Apr,1997
3.6329866319999997,3.156625975,21.68817324,64° 19'S,110°57"00" E,Apr,1997
3.438103948,3.359595819,23.13074498,64° 19'S,110°57"00" E,Apr,1997
5.018023539,2.64515019,18.05295089,64° 19'S,110°57"00" E,Apr,1997
-1.0447716759999999,3.557184165,24.53506869,64° 19'S,110°57"00" E,Apr,1997
2.384839893,3.2492115060000004,22.34620829,64° 19'S,110°57"00" E,Apr,1997
1.806456672,4.447279214,30.86125952,64° 19'S,110°57"00" E,Apr,1997
,,,64° 19'S,110°57"00" E,Apr,1997
,,,64° 19'S,110°57"00" E,Apr,1997
2.831949915,3.5350908760000004,24.378044600000003,64° 19'S,110°57"00" E,Apr,1997
0.48195516299999996,3.422229231,23.57590072,64° 19'S,110°57"00" E,Apr,1997
,,,64° 19'S,110°57"00" E,Apr,1997
0.774715845,4.736548863,32.91719163,64° 19'S,110°57"00" E,Apr,1997
1.064508166,4.284545762,29.70466071,64° 19'S,110°57"00" E,Apr,1997
3.499289225,4.018623353,27.81466491,64° 19'S,110°57"00" E,Apr,1997
1.099854353,3.0945029219999998,21.24664479,64° 19'S,110°57"00" E,Apr,1997
,,,62° 22.5'S,146°47"48.6" E,Dec,1999
,,,62° 22.5'S,146°47"48.6" E,Dec,1999
13.53088628,4.178024826000001,28.94758227,62° 22.5'S,146°47"48.6" E,Dec,1999
15.33667127,4.860451485,33.79780728,62° 22.5'S,146°47"48.6" E,Dec,1999
7.035126487,6.115342762999999,42.71672184,62° 22.5'S,146°47"48.6" E,Dec,1999
8.884042408,5.795932555,40.44657111,62° 22.5'S,146°47"48.6" E,Dec,1999
9.400333907,5.010016141,34.86081124,62° 22.5'S,146°47"48.6" E,Dec,1999
,,,62° 22.5'S,146°47"48.6" E,Dec,1999
6.65530391,5.692791445,39.71351418,62° 22.5'S,146°47"48.6" E,Dec,1999
,,,62° 22.5'S,146°47"48.6" E,Dec,1999
11.24508068,4.659523841,32.36975011,62° 22.5'S,146°47"48.6" E,Dec,1999
8.132583364,5.026142888,34.9754292,62° 22.5'S,146°47"48.6" E,Dec,1999
6.733884346,6.0994995979999995,42.60411939,62° 22.5'S,146°47"48.6" E,Dec,1999
8.232680632000001,5.429354761,37.84118522,62° 22.5'S,146°47"48.6" E,Dec,1999
9.863196948999999,4.944739608,34.39687,62° 22.5'S,146°47"48.6" E,Dec,1999
10.14038132,4.811180493,33.44762255,62° 22.5'S,146°47"48.6" E,Dec,1999
,,,62° 22.5'S,146°47"48.6" E,Dec,1999
,,,62° 22.5'S,146°47"48.6" E,Dec,1999
0.8214211440000001,6.269774527,43.81431789,62° 22.5'S,146°47"48.6" E,Dec,1999
,,,62° 22.5'S,146°47"48.6" E,Dec,1999
13.04311797,4.301362196,29.8241805,62° 22.5'S,146°47"48.6" E,Dec,1999
,,,62° 22.5'S,146°47"48.6" E,Dec,1999
5.698435723999999,5.146385996,35.83003551,62° 22.5'S,146°47"48.6" E,Dec,1999
11.27619562,4.941101954,34.37101602,62° 22.5'S,146°47"48.6" E,Dec,1999
,,,62° 22.5'S,146°47"48.6" E,Dec,1999
10.69789973,5.117196003,35.62257287,62° 22.5'S,146°47"48.6" E,Dec,1999
,,,62° 22.5'S,146°47"48.6" E,Dec,1999
6.447857309,4.999014974,34.78262241,62° 22.5'S,146°47"48.6" E,Dec,1999
4.804019325,5.798949195,40.46801134,62° 22.5'S,146°47"48.6" E,Dec,1999
,,,62° 22.5'S,146°47"48.6" E,Dec,1999
2.498141812,6.390424425,44.67181539,62° 22.5'S,146°47"48.6" E,Dec,1999
,,,62° 22.5'S,146°47"48.6" E,Dec,1999
9.714443889,4.929204939,34.28646012,62° 22.5'S,146°47"48.6" E,Dec,1999
,,,62° 22.5'S,146°47"48.6" E,Dec,1999
0.707186647,6.958269735,48.70767403,62° 22.5'S,146°47"48.6" E,Dec,1999
3.874710719,6.286659244,43.93432299,62° 22.5'S,146°47"48.6" E,Dec,1999
1.7886725140000002,6.491971771,45.39354492,62° 22.5'S,146°47"48.6" E,Dec,1999
2.068494493,6.287710607,43.94179536,62° 22.5'S,146°47"48.6" E,Dec,1999
7.702839872,5.198091876,36.19752577,62° 22.5'S,146°47"48.6" E,Dec,1999
7.882314339,5.132936226,35.73444368,62° 22.5'S,146°47"48.6" E,Dec,1999
6.317906354,5.328079742,37.1213912,62° 22.5'S,146°47"48.6" E,Dec,1999
7.701432496,4.8102554589999995,33.44104804,62° 22.5'S,146°47"48.6" E,Dec,1999
,,,62° 22.5'S,146°47"48.6" E,Dec,1999
,,,63° 58.3'S,127°25"27.6" E,Dec,1999
,,,63° 58.3'S,127°25"27.6" E,Dec,1999
,,,63° 58.3'S,127°25"27.6" E,Dec,1999
,,,63° 58.3'S,127°25"27.6" E,Dec,1999
8.545647535,5.498015315,38.32917779,63° 58.3'S,127°25"27.6" E,Dec,1999
6.658960971,5.990771668,41.83135514,63° 58.3'S,127°25"27.6" E,Dec,1999
5.55151717,6.219152139,43.45452835,63° 58.3'S,127°25"27.6" E,Dec,1999
,,,63° 58.3'S,127°25"27.6" E,Dec,1999
3.809921278,5.9303309010000005,41.40178323,63° 58.3'S,127°25"27.6" E,Dec,1999
5.997671488,6.52458903,45.62536624,63° 58.3'S,127°25"27.6" E,Dec,1999
2.350372927,7.326994127000001,51.32831646,63° 58.3'S,127°25"27.6" E,Dec,1999
,,,63° 58.3'S,127°25"27.6" E,Dec,1999
3.900079675,6.418640445,44.87235568,63° 58.3'S,127°25"27.6" E,Dec,1999
,,,63° 58.3'S,127°25"27.6" E,Dec,1999
,,,63° 58.3'S,127°25"27.6" E,Dec,1999
9.622799107999999,6.024921285,42.07406741,63° 58.3'S,127°25"27.6" E,Dec,1999
8.560814641,5.903579857,41.21165499,63° 58.3'S,127°25"27.6" E,Dec,1999
,,,63° 58.3'S,127°25"27.6" E,Dec,1999
3.5186501889999997,6.028257617,42.09777979,63° 58.3'S,127°25"27.6" E,Dec,1999
,,,63° 58.3'S,127°25"27.6" E,Dec,1999
1.71309427,6.5615261810000005,45.88789041,63° 58.3'S,127°25"27.6" E,Dec,1999
8.906873992000001,5.103798637,35.5273535,63° 58.3'S,127°25"27.6" E,Dec,1999
,,,63° 58.3'S,127°25"27.6" E,Dec,1999
3.3377192389999997,6.340551266,44.31735086,63° 58.3'S,127°25"27.6" E,Dec,1999
,,,63° 58.3'S,127°25"27.6" E,Dec,1999
8.30991606,5.379718078,37.48840141,63° 58.3'S,127°25"27.6" E,Dec,1999
12.34943991,5.332428053,37.15229604,63° 58.3'S,127°25"27.6" E,Dec,1999
,,,63° 58.3'S,127°25"27.6" E,Dec,1999
,,,63° 58.3'S,127°25"27.6" E,Dec,1999
,,,63° 58.3'S,127°25"27.6" E,Dec,1999
9.292913419,5.831989448,40.702839000000004,63° 58.3'S,127°25"27.6" E,Dec,1999
21.06597508,3.5464338939999998,24.45866307,63° 58.3'S,127°25"27.6" E,Dec,1999
,,,63° 58.3'S,127°25"27.6" E,Dec,1999
,,,63° 58.3'S,127°25"27.6" E,Dec,1999
4.947407156000001,6.459665697,45.16393529999999,63° 58.3'S,127°25"27.6" E,Dec,1999
5.771174767000001,6.818351182000001,47.71322802,63° 58.3'S,127°25"27.6" E,Dec,1999
9.673511034,5.619317682999999,39.191312599999996,63° 58.3'S,127°25"27.6" E,Dec,1999
7.25780495,6.214098363,43.41860954,63° 58.3'S,127°25"27.6" E,Dec,1999
3.304324921,6.808128259,47.64057043,63° 58.3'S,127°25"27.6" E,Dec,1999
9.613165578,4.982361427,34.66426032,63° 58.3'S,127°25"27.6" E,Dec,1999
,,,63° 58.3'S,127°25"27.6" E,Dec,1999
6.370934885,5.11667283,35.61885452,63° 58.3'S,127°25"27.6" E,Dec,1999
7.014044083,6.377158849,44.57753269,63° 58.3'S,127°25"27.6" E,Dec,1999
,,,63° 58.3'S,127°25"27.6" E,Dec,1999
1.7652581630000002,6.896822118999999,48.27094612,63° 58.3'S,127°25"27.6" E,Dec,1999
1.8655881419999998,6.884850135,48.18585739,63° 58.3'S,127°25"27.6" E,Dec,1999
6.880408398999999,5.746817447000001,40.09749429,63° 58.3'S,127°25"27.6" E,Dec,1999
16.50938483,3.7373686489999995,25.81569757,63° 58.3'S,127°25"27.6" E,Dec,1999
4.862976903,6.363023932999999,44.47707131,63° 58.3'S,127°25"27.6" E,Dec,1999
,,,63° 58.3'S,127°25"27.6" E,Dec,1999
7.623716825,5.911948488999999,41.27113354,63° 58.3'S,127°25"27.6" E,Dec,1999
,,,63° 58.3'S,127°25"27.6" E,Dec,1999
,,,63° 58.3'S,127°25"27.6" E,Dec,1999
7.764751651,5.523165774,38.50793017,63° 58.3'S,127°25"27.6" E,Dec,1999
,,,63° 58.3'S,127°25"27.6" E,Dec,1999
,,,63° 58.3'S,127°25"27.6" E,Dec,1999
,,,63° 58.3'S,127°25"27.6" E,Dec,1999
2.793152029,6.59545016,46.128999,63° 58.3'S,127°25"27.6" E,Dec,1999
18.55932764,2.619646662,17.87168914,63° 58.3'S,127°25"27.6" E,Dec,1999
,,,63° 58.3'S,127°25"27.6" E,Dec,1999
,,,63° 58.3'S,127°25"27.6" E,Dec,1999
4.759567139,5.970113723,41.6845325,63° 58.3'S,127°25"27.6" E,Dec,1999
8.701948516,5.472453965,38.14750508,63° 58.3'S,127°25"27.6" E,Dec,1999
,,,63° 58.3'S,127°25"27.6" E,Dec,1999
17.98138819,3.264108893,22.45208879,63° 58.3'S,127°25"27.6" E,Dec,1999
,,,63° 58.3'S,127°25"27.6" E,Dec,1999
26.26906031,1.810835612,12.12320975,63° 58.3'S,127°25"27.6" E,Dec,1999
9.909558287000001,5.094981746,35.46468903,63° 58.3'S,127°25"27.6" E,Dec,1999
,,,63° 58.3'S,127°25"27.6" E,Dec,1999
10.05006898,6.056339564,42.29736719,63° 58.3'S,127°25"27.6" E,Dec,1999
,,,63° 58.3'S,127°25"27.6" E,Dec,1999
,,,63° 58.3'S,127°25"27.6" E,Dec,1999
16.1258869,3.435172536,23.66789293,63° 58.3'S,127°25"27.6" E,Dec,1999
,,,63° 58.3'S,127°25"27.6" E,Dec,1999
5.475483535,5.402785661,37.65235011,63° 58.3'S,127°25"27.6" E,Dec,1999
18.6209967,3.5754769860000004,24.66508164,63° 58.3'S,127°25"27.6" E,Dec,1999
6.802467789,6.224762458,43.49440268,63° 11.5'S,80°22"30" E,Dec,1999
,,,63° 11.5'S,80°22"30" E,Dec,1999
5.342702398999999,5.893667269,41.14120305,63° 11.5'S,80°22"30" E,Dec,1999
2.16794166,6.745993351,47.19895772,63° 11.5'S,80°22"30" E,Dec,1999
,,,63° 11.5'S,80°22"30" E,Dec,1999
6.342451603,6.389499969,44.66524498,63° 11.5'S,80°22"30" E,Dec,1999
3.128848317,6.799558075,47.57965938,63° 11.5'S,80°22"30" E,Dec,1999
3.40171106,6.532912786,45.68452584,63° 11.5'S,80°22"30" E,Dec,1999
,,,63° 11.5'S,80°22"30" E,Dec,1999
3.304150514,6.718446126,47.00317076,63° 11.5'S,80°22"30" E,Dec,1999
3.583883145,6.293338669,43.9817958,63° 11.5'S,80°22"30" E,Dec,1999
,,,63° 11.5'S,80°22"30" E,Dec,1999
,,,63° 11.5'S,80°22"30" E,Dec,1999
2.338688383,6.93930818,48.57290817,63° 11.5'S,80°22"30" E,Dec,1999
,,,63° 11.5'S,80°22"30" E,Dec,1999
4.450212926,6.714602465,46.97585263,63° 11.5'S,80°22"30" E,Dec,1999
,,,63° 11.5'S,80°22"30" E,Dec,1999
2.624964218,7.139585713,49.996344799999996,63° 11.5'S,80°22"30" E,Dec,1999
3.806731488,6.494891217999999,45.41429437,63° 11.5'S,80°22"30" E,Dec,1999
7.5762578,6.104820875,42.64193941,63° 11.5'S,80°22"30" E,Dec,1999
2.109105151,6.727904856,47.07039699,63° 11.5'S,80°22"30" E,Dec,1999
8.307545067000001,5.849705622,40.82875353,63° 11.5'S,80°22"30" E,Dec,1999
,,,63° 11.5'S,80°22"30" E,Dec,1999
0.7476896140000001,7.266094607,50.89548406,63° 11.5'S,80°22"30" E,Dec,1999
7.155364358,6.278080922000001,43.8733541,63° 11.5'S,80°22"30" E,Dec,1999
,,,63° 11.5'S,80°22"30" E,Dec,1999
9.179172497,5.50203997,38.3577823,63° 11.5'S,80°22"30" E,Dec,1999
1.3600174569999999,6.66420485,46.61766063,63° 11.5'S,80°22"30" E,Dec,1999
7.67455061,5.664859507,39.51499295,63° 11.5'S,80°22"30" E,Dec,1999
,,,63° 11.5'S,80°22"30" E,Dec,1999
7.241069276,5.535230362999999,38.59367707,63° 11.5'S,80°22"30" E,Dec,1999
8.540924307000001,5.914409074,41.28862171,63° 11.5'S,80°22"30" E,Dec,1999
8.86500249,5.435372196,37.88395306,63° 11.5'S,80°22"30" E,Dec,1999
,,,63° 11.5'S,80°22"30" E,Dec,1999
1.170872238,6.875815804,48.121647499999995,63° 11.5'S,80°22"30" E,Dec,1999
2.42906164,6.4850395,45.34427506,63° 11.5'S,80°22"30" E,Dec,1999
8.747184476000001,5.808132807000001,40.53328221,63° 11.5'S,80°22"30" E,Dec,1999
,,,63° 11.5'S,80°22"30" E,Dec,1999
6.431282897999999,6.157839296000001,43.01875833,63° 11.5'S,80°22"30" E,Dec,1999
2.5257515180000003,6.8317286820000005,47.808306200000004,63° 11.5'S,80°22"30" E,Dec,1999
7.422778365,5.160175497,35.92804191,63° 11.5'S,80°22"30" E,Dec,1999
3.3193042,7.026844731000001,49.1950585,63° 11.5'S,80°22"30" E,Dec,1999
0.47584144700000003,7.307472519,51.18957014,63° 11.5'S,80°22"30" E,Dec,1999
4.541039942,6.00341261,41.92119837,63° 11.5'S,80°22"30" E,Dec,1999
8.725675536,5.480054572999999,38.20152504,63° 11.5'S,80°22"30" E,Dec,1999
3.497474243,6.7195769620000005,47.01120797,63° 11.5'S,80°22"30" E,Dec,1999
,,,63° 11.5'S,80°22"30" E,Dec,1999
,,,63° 11.5'S,80°22"30" E,Dec,1999
2.585421391,6.640242767999999,46.44735442,63° 11.5'S,80°22"30" E,Dec,1999
8.062857795,5.981942691,41.76860477,63° 11.5'S,80°22"30" E,Dec,1999
,,,63° 11.5'S,80°22"30" E,Dec,1999
,,,63° 11.5'S,80°22"30" E,Dec,1999
6.1962572620000005,6.3267292710000005,44.21911351,63° 11.5'S,80°22"30" E,Dec,1999
4.20253279,6.592883494,46.11075689,63° 11.5'S,80°22"30" E,Dec,1999
5.081488741,6.277313687,43.86790112,63° 11.5'S,80°22"30" E,Dec,1999
6.968984282999999,5.959435205,41.60863685,63° 11.5'S,80°22"30" E,Dec,1999
6.224324243,6.084577223999999,42.498061299999996,63° 11.5'S,80°22"30" E,Dec,1999
6.929320915,5.522100741,38.50036063,63° 11.5'S,80°22"30" E,Dec,1999
8.063810213,5.631620592999999,39.27875332,63° 11.5'S,80°22"30" E,Dec,1999
8.621200205,5.6290288,39.26033262,63° 11.5'S,80°22"30" E,Dec,1999
2.9024854510000004,6.448472242,45.08437983,63° 11.5'S,80°22"30" E,Dec,1999
5.41293518,6.42183185,44.89503803,63° 11.5'S,80°22"30" E,Dec,1999
5.075237994,6.394569316,44.70127446,63° 11.5'S,80°22"30" E,Dec,1999
2.339778253,6.579724344,46.01723059,63° 11.5'S,80°22"30" E,Dec,1999
,,,63° 11.5'S,80°22"30" E,Dec,1999
6.126055067999999,6.549726112999999,45.80402355,63° 11.5'S,80°22"30" E,Dec,1999
,,,63° 11.5'S,80°22"30" E,Dec,1999
6.555963152,6.1824522779999995,43.19369067,63° 11.5'S,80°22"30" E,Dec,1999
,,,63° 11.5'S,80°22"30" E,Dec,1999
,,,63° 11.5'S,80°22"30" E,Dec,1999
,,,63° 11.5'S,80°22"30" E,Dec,1999
8.960170289,5.50699187,38.39297704,63° 11.5'S,80°22"30" E,Dec,1999
2.341818833,6.794438642,47.54327393,63° 11.5'S,80°22"30" E,Dec,1999
,,,63° 11.5'S,80°22"30" E,Dec,1999
7.205793665,6.14797208,42.94862885,63° 11.5'S,80°22"30" E,Dec,1999
,,,63° 11.5'S,80°22"30" E,Dec,1999
4.888347023,5.664493181,39.51238935,63° 11.5'S,80°22"30" E,Dec,1999
2.529462085,6.580033042999999,46.01942461,63° 11.5'S,80°22"30" E,Dec,1999
,,,63° 11.5'S,80°22"30" E,Dec,1999
9.362372623999999,5.734373578,40.00905173,63° 11.5'S,80°22"30" E,Dec,1999
,,,63° 11.5'S,80°22"30" E,Dec,1999
7.471232509,5.885937517,41.08626523,63° 11.5'S,80°22"30" E,Dec,1999
3.7032313460000004,6.803299182000001,47.60624863,63° 11.5'S,80°22"30" E,Dec,1999
8.023410571,5.483159864,38.22359534,63° 11.5'S,80°22"30" E,Dec,1999
7.069297912000001,6.15676307,43.01110924,63° 11.5'S,80°22"30" E,Dec,1999
10.00151726,5.6076965560000005,39.10871753,63° 11.5'S,80°22"30" E,Dec,1999
4.025210482,6.870717611,48.08541302,63° 11.5'S,80°22"30" E,Dec,1999
,,,63° 11.5'S,80°22"30" E,Dec,1999
2.4939258,6.731012563999999,47.09248447,63° 11.5'S,80°22"30" E,Dec,1999
,,,63° 11.5'S,80°22"30" E,Dec,1999
5.061045277,6.670673467,46.66363516,63° 11.5'S,80°22"30" E,Dec,1999
5.100999686000001,6.770748316000001,47.37489919,63° 11.5'S,80°22"30" E,Dec,1999
8.920215042,6.148014337999999,42.94892919,63° 11.5'S,80°22"30" E,Dec,1999
7.071337038999999,5.341226829,37.21483176,63° 11.5'S,80°22"30" E,Dec,1999
3.341821275,7.025710419,49.18699658,63° 11.5'S,80°22"30" E,Dec,1999
,,,63° 11.5'S,80°22"30" E,Dec,1999
,,,63° 11.5'S,80°22"30" E,Dec,1999
,,,63° 11.5'S,80°22"30" E,Dec,1999
4.5803418119999995,6.32754003,44.22487583,63° 11.5'S,80°22"30" E,Dec,1999
,,,63° 11.5'S,80°22"30" E,Dec,1999
,,,63° 11.5'S,80°22"30" E,Dec,1999
6.335755546000001,6.19873898,43.30944549,63° 11.5'S,80°22"30" E,Dec,1999
,,,63° 11.5'S,80°22"30" E,Dec,1999
12.04744183,5.385578547000001,37.53005364,63° 11.5'S,80°22"30" E,Dec,1999
,,,63° 11.5'S,80°22"30" E,Dec,1999
,,,63° 11.5'S,80°22"30" E,Dec,1999
8.033473764,5.1913193380000004,36.14939117,63° 11.5'S,80°22"30" E,Dec,1999
6.865784968,5.589491827000001,38.97933068,63° 11.5'S,80°22"30" E,Dec,1999
5.226521044,6.0343208079999995,42.14087284,63° 11.5'S,80°22"30" E,Dec,1999
6.036619476,6.021870203,42.05238239,63° 11.5'S,80°22"30" E,Dec,1999
7.58033581,5.768422376,40.25104745,63° 11.5'S,80°22"30" E,Dec,1999
2.9376413360000004,6.44563132,45.06418848,63° 11.5'S,80°22"30" E,Dec,1999
2.419472156,6.810734622999999,47.65909469,63° 11.5'S,80°22"30" E,Dec,1999
,,,63° 11.5'S,80°22"30" E,Dec,1999
4.8665958830000005,6.316272741000001,44.1447956,63° 11.5'S,80°22"30" E,Dec,1999
-1.065736212,6.807898261,47.63893576,63° 11.5'S,80°22"30" E,Dec,1999
1.060347296,6.937174017999999,48.55774,63° 11.5'S,80°22"30" E,Dec,1999
,,,63° 11.5'S,80°22"30" E,Dec,1999
4.0983421689999995,6.876815796,48.12875477,63° 11.5'S,80°22"30" E,Dec,1999
6.7308579129999995,6.1642352879999995,43.06421669,63° 11.5'S,80°22"30" E,Dec,1999
,,,63° 11.5'S,80°22"30" E,Dec,1999
2.080807884,6.158823742999999,43.025755100000005,63° 11.5'S,80°22"30" E,Dec,1999
15.43367137,4.773677511,33.18107684,63° 11.5'S,80°22"30" E,Dec,1999
2.373445229,6.817501237999999,47.70718719,63° 11.5'S,80°22"30" E,Dec,1999
10.59580833,5.031579454,35.01406862,63° 11.5'S,80°22"30" E,Dec,1999
,,,63° 11.5'S,80°22"30" E,Dec,1999
,,,63° 11.5'S,80°22"30" E,Dec,1999
4.5878861760000005,6.671953969,46.6727361,63° 11.5'S,80°22"30" E,Dec,1999
3.1848390639999997,6.51837011,45.58116638,63° 11.5'S,80°22"30" E,Dec,1999
,,,63° 11.5'S,80°22"30" E,Dec,1999
5.9801451960000005,6.481986396,45.32257566,63° 11.5'S,80°22"30" E,Dec,1999
0.020670786,7.04850544,49.3490081,63° 11.5'S,80°22"30" E,Dec,1999
7.428288749,6.195913357999999,43.28936288,63° 11.5'S,80°22"30" E,Dec,1999
,,,63° 11.5'S,80°22"30" E,Dec,1999
,,,63° 11.5'S,80°22"30" E,Dec,1999
3.366923209,6.8122365910000005,47.66976966,63° 11.5'S,80°22"30" E,Dec,1999
7.344098432000001,5.782674135,40.35233927,63° 11.5'S,80°22"30" E,Dec,1999
5.695178303,6.137470185,42.87398852,63° 11.5'S,80°22"30" E,Dec,1999
4.31586807,6.473991151,45.26575089,63° 11.5'S,80°22"30" E,Dec,1999
,,,63° 11.5'S,80°22"30" E,Dec,1999
,,,63° 11.5'S,80°22"30" E,Dec,1999
,,,63° 11.5'S,80°22"30" E,Dec,1999
